0.92,-0.35,0.22,5.76,-1.65,-2.07,80
0.9,-0.34,0.2,5.79,-0.49,-2.96,80
0.9,-0.37,0.17,5.79,-0.73,-3.69,80
0.9,-0.38,0.23,4.05,-0.98,-4.91,80
0.93,-0.35,0.26,3.41,-0.7,-5.18,80
0.91,-0.34,0.29,3.51,-1.04,-4.33,80
0.91,-0.34,0.26,5.73,-1.22,-3.6,80
0.94,-0.35,0.32,7.41,-0.7,-3.99,80
0.95,-0.37,0.24,7.47,0.18,-4.18,80
0.89,-0.33,0.1,5.12,0.09,-3.14,80
0.91,-0.33,0.3,1.28,0.88,-2.07,80
0.93,-0.35,0.16,1.31,1.13,-1.28,80
0.9,-0.35,0.3,3.08,2.13,-0.52,80
0.86,-0.34,0.08,6.22,1.62,0,80
0.9,-0.34,0.3,5.55,2.47,-0.46,80
0.92,-0.34,0.32,2.35,3.23,-0.43,80
0.89,-0.33,0.14,0.52,3.51,0.76,80
0.9,-0.39,0.21,-0.37,3.78,1.34,80
0.91,-0.38,0.22,-0.3,4.02,0.7,80
0.9,-0.34,0.21,0.09,3.96,0.37,80
0.89,-0.34,0.2,-0.55,3.66,1.04,80
0.89,-0.33,0.2,-0.18,2.84,2.01,80
0.9,-0.35,0.2,1.04,3.08,2.65,80
0.94,-0.34,0.28,-2.84,9.63,6.74,80
1.09,-0.41,0.49,-18.96,31.16,23.54,80
1.32,-0.61,0.75,-41.31,69.15,59.09,80
1.52,-0.85,0.94,-47.13,113.08,112.44,80
1.65,-0.83,0.84,-40.46,152.93,169.05,80
1.67,-0.85,0.93,-16.49,171.77,223.66,80
1.84,-1.04,1.07,26.83,210.67,269.05,80
1.88,-1.36,1.22,93.29,264.45,293.05,80
1.71,-1.24,1.54,135.91,340.15,282.01,80
1.35,-0.88,1.94,120.58,430.82,245.55,80
0.92,-0.78,1.96,82.32,504.97,218.72,80
0.72,-0.84,1.66,58.48,550.85,221.25,80
0.62,-0.59,1.41,66.31,591.8,219.24,80
0.47,-0.31,1.01,91.95,622.87,190.21,80
0.46,-0.35,0.8,106.92,633.72,152.96,80
0.6,-0.35,0.68,87.35,627.38,121.07,80
0.54,-0.35,0.32,43.75,595.06,97.65,80
0.4,-0.44,0.04,1.71,541.25,92.07,80
0.33,-0.5,-0.09,-26.95,479.76,95.12,80
0.35,-0.88,-0.33,-42.41,409.39,101.31,80
0.2,-1.19,-0.53,-60.73,321.25,110.76,80
0.14,-1.36,-0.66,-77.53,221.28,140.88,80
0.19,-1.51,-0.69,-89.18,116.01,189.15,80
0.23,-1.35,-0.6,-104.76,11.31,237.62,80
0.24,-1.1,-0.56,-110.43,-97.07,280.67,80
0.29,-1.08,-0.61,-76.31,-194.18,322.32,80
0.38,-1,-0.63,-14.63,-275.58,363.08,80
0.46,-0.57,-0.35,24.54,-330.3,398.84,80
0.57,-0.14,0.16,16.59,-352.65,429.21,80
0.65,0.48,1.09,-12.93,-327.16,437.59,80
0.66,1.39,1.8,53.81,-233.08,410,80
0.33,2.63,1.77,296.46,-67.2,284.54,80
-1.24,2,-0.06,551.77,16.28,82.65,80
-1.2,1.76,-0.19,524.02,15.37,-86.71,80
-0.24,4.26,2.08,112.16,101.62,-227.47,80
-0.72,3.27,2.19,-210.34,220.67,-403.2,80
-0.09,1.47,1.05,-259.7,310.09,-565.43,80
0.55,0.1,-0.3,-232.41,361.52,-601.71,80
0.77,-1.69,-1.26,-253.51,359.94,-422.59,80
-0.75,-1.02,-0.81,-358.41,245.98,-197.62,80
-1.67,0.88,-0.58,-532.01,155.49,-109.66,80
-0.59,-0.42,-1.61,-511.86,22.2,-29.82,80
-0.7,-3.09,-2.16,-56.77,-180.67,76.43,81
-0.44,-1.6,-0.98,394.48,-286.74,17.32,81
-0.15,-0.47,0.13,474.7,-333.84,80.03,81
0,0.13,0.75,254.39,-390.76,298.45,81
-0.02,0.44,1.04,29.97,-400.98,453.23,81
0.23,1.58,1.37,-7.5,-344.05,460.82,81
0,2.31,1.5,204.36,-212.53,350.82,81
-1.1,2.56,0.86,525.88,-31.01,130.03,81
-1.64,2.95,1.08,610.4,88.54,-43.78,81
-0.22,2.46,1.46,328.81,81.89,-176.25,81
0.01,1.85,1.15,-55.27,100.34,-293.66,81
-0.43,0.94,0.12,-283.23,183.32,-361.52,81
-0.55,0.08,-0.66,-338.63,259.36,-407.87,81
-0.58,-0.38,-0.68,-330.09,290.88,-404.15,81
-0.42,-0.76,-1.03,-298.26,253.87,-306.16,81
-0.6,-1.07,-0.75,-204.85,230.76,-182.01,81
-0.48,-1.29,-1.5,-133.66,171.28,-110.64,81
-0.7,-2.46,-1.85,-116.49,16.25,-32.87,81
-0.98,-2.02,-1.28,-33.99,-198.38,79.48,81
-0.48,-1.3,-0.64,83.69,-341.34,162.5,81
-0.11,-0.65,0,147.26,-397.41,241.86,81
0.07,0.1,0.84,124.63,-416.92,315.95,81
0.16,1.05,1.33,59.02,-391.01,366.62,81
